KODJAZ;AKRCIS;KODCIS;UROVEN;CHODNOTA;ZKRTEXT;TEXT;ADMPLOD;ADMNEPO;NADVAZ
"CS";"CZ-NACE_KL";80004;5;"49320";"Taxisluba a pronájem osobních vozù s øidièem";"Taxisluba a pronájem osobních vozù s øidièem";"01.01.2008";"09.09.9999";"4932"
"CS";"CZ-NACE_KL";80004;4;"4939";"Ostatní pozemní osobní doprava j. n.";"Ostatní pozemní osobní doprava j. n.";"01.01.2008";"09.09.9999";"493"
"CS";"CZ-NACE_KL";80004;5;"49391";"Mezimìstská pravidelná pozemní osobní doprava";"Mezimìstská pravidelná pozemní osobní doprava";"01.01.2008";"09.09.9999";"4939"
"CS";"CZ-NACE_KL";80004;5;"49392";"Osobní doprava lanovkou nebo vlekem";"Osobní doprava lanovkou nebo vlekem";"01.01.2008";"09.09.9999";"4939"
"CS";"CZ-NACE_KL";80004;5;"49393";"Nepravidelná pozemní osobní doprava";"Nepravidelná pozemní osobní doprava";"01.01.2008";"09.09.9999";"4939"
"CS";"CZ-NACE_KL";80004;5;"49399";"Jiná pozemní osobní doprava j. n.";"Jiná pozemní osobní doprava j. n.";"01.01.2008";"09.09.9999";"4939"
"CS";"CZ-NACE_KL";80004;3;"494";"Silnièní nákladní doprava a stìhovací sluby";"Silnièní nákladní doprava a stìhovací sluby";"01.01.2008";"09.09.9999";"49"
"CS";"CZ-NACE_KL";80004;4;"4941";"Silnièní nákladní doprava";"Silnièní nákladní doprava";"01.01.2008";"09.09.9999";"494"
"CS";"CZ-NACE_KL";80004;5;"49410";"Silnièní nákladní doprava";"Silnièní nákladní doprava";"01.01.2008";"09.09.9999";"4941"
"CS";"CZ-NACE_KL";80004;4;"4942";"Stìhovací sluby";"Stìhovací sluby";"01.01.2008";"09.09.9999";"494"
"CS";"CZ-NACE_KL";80004;5;"49420";"Stìhovací sluby";"Stìhovací sluby";"01.01.2008";"09.09.9999";"4942"
"CS";"CZ-NACE_KL";80004;3;"495";"Potrubní doprava";"Potrubní doprava";"01.01.2008";"09.09.9999";"49"
"CS";"CZ-NACE_KL";80004;4;"4950";"Potrubní doprava";"Potrubní doprava";"01.01.2008";"09.09.9999";"495"
"CS";"CZ-NACE_KL";80004;5;"49501";"Potrubní doprava ropovodem";"Potrubní doprava ropovodem";"01.01.2008";"09.09.9999";"4950"
"CS";"CZ-NACE_KL";80004;5;"49502";"Potrubní doprava plynovodem";"Potrubní doprava plynovodem";"01.01.2008";"09.09.9999";"4950"
"CS";"CZ-NACE_KL";80004;5;"49509";"Potrubní doprava ostatní";"Potrubní doprava ostatní";"01.01.2008";"09.09.9999";"4950"
"CS";"CZ-NACE_KL";80004;2;"50";"Vodní doprava";"Vodní doprava";"01.01.2008";"09.09.9999";"H"
"CS";"CZ-NACE_KL";80004;3;"501";"Námoøní a pobøení osobní doprava";"Námoøní a pobøení osobní doprava";"01.01.2008";"09.09.9999";"50"
"CS";"CZ-NACE_KL";80004;4;"5010";"Námoøní a pobøení osobní doprava";"Námoøní a pobøení osobní doprava";"01.01.2008";"09.09.9999";"501"
"CS";"CZ-NACE_KL";80004;5;"50100";"Námoøní a pobøení osobní doprava";"Námoøní a pobøení osobní doprava";"01.01.2008";"09.09.9999";"5010"
"CS";"CZ-NACE_KL";80004;3;"502";"Námoøní a pobøení nákladní doprava";"Námoøní a pobøení nákladní doprava";"01.01.2008";"09.09.9999";"50"
"CS";"CZ-NACE_KL";80004;4;"5020";"Námoøní a pobøení nákladní doprava";"Námoøní a pobøení nákladní doprava";"01.01.2008";"09.09.9999";"502"
"CS";"CZ-NACE_KL";80004;5;"50200";"Námoøní a pobøení nákladní doprava";"Námoøní a pobøení nákladní doprava";"01.01.2008";"09.09.9999";"5020"
"CS";"CZ-NACE_KL";80004;3;"503";"Vnitrozemská vodní osobní doprava";"Vnitrozemská vodní osobní doprava";"01.01.2008";"09.09.9999";"50"
"CS";"CZ-NACE_KL";80004;4;"5030";"Vnitrozemská vodní osobní doprava";"Vnitrozemská vodní osobní doprava";"01.01.2008";"09.09.9999";"503"
"CS";"CZ-NACE_KL";80004;5;"50300";"Vnitrozemská vodní osobní doprava";"Vnitrozemská vodní osobní doprava";"01.01.2008";"09.09.9999";"5030"
"CS";"CZ-NACE_KL";80004;3;"504";"Vnitrozemská vodní nákladní doprava";"Vnitrozemská vodní nákladní doprava";"01.01.2008";"09.09.9999";"50"
"CS";"CZ-NACE_KL";80004;4;"5040";"Vnitrozemská vodní nákladní doprava";"Vnitrozemská vodní nákladní doprava";"01.01.2008";"09.09.9999";"504"
"CS";"CZ-NACE_KL";80004;5;"50400";"Vnitrozemská vodní nákladní doprava";"Vnitrozemská vodní nákladní doprava";"01.01.2008";"09.09.9999";"5040"
"CS";"CZ-NACE_KL";80004;2;"51";"Letecká doprava";"Letecká doprava";"01.01.2008";"09.09.9999";"H"
"CS";"CZ-NACE_KL";80004;3;"511";"Letecká osobní doprava";"Letecká osobní doprava";"01.01.2008";"09.09.9999";"51"
"CS";"CZ-NACE_KL";80004;4;"5110";"Letecká osobní doprava";"Letecká osobní doprava";"01.01.2008";"09.09.9999";"511"
"CS";"CZ-NACE_KL";80004;5;"51101";"Vnitrostátní pravidelná letecká osobní doprava";"Vnitrostátní pravidelná letecká osobní doprava";"01.01.2008";"09.09.9999";"5110"
"CS";"CZ-NACE_KL";80004;5;"51102";"Vnitrostátní nepravidelná letecká osobní doprava";"Vnitrostátní nepravidelná letecká osobní doprava";"01.01.2008";"09.09.9999";"5110"
"CS";"CZ-NACE_KL";80004;5;"51103";"Mezinárodní pravidelná letecká osobní doprava";"Mezinárodní pravidelná letecká osobní doprava";"01.01.2008";"09.09.9999";"5110"
"CS";"CZ-NACE_KL";80004;5;"51104";"Mezinárodní nepravidelná letecká osobní doprava";"Mezinárodní nepravidelná letecká osobní doprava";"01.01.2008";"09.09.9999";"5110"
"CS";"CZ-NACE_KL";80004;5;"51109";"Ostatní letecká osobní doprava";"Ostatní letecká osobní doprava";"01.01.2008";"09.09.9999";"5110"
"CS";"CZ-NACE_KL";80004;3;"512";"Letecká nákladní doprava a kosmická doprava";"Letecká nákladní doprava a kosmická doprava";"01.01.2008";"09.09.9999";"51"
"CS";"CZ-NACE_KL";80004;4;"5121";"Letecká nákladní doprava";"Letecká nákladní doprava";"01.01.2008";"09.09.9999";"512"
"CS";"CZ-NACE_KL";80004;5;"51210";"Letecká nákladní doprava";"Letecká nákladní doprava";"01.01.2008";"09.09.9999";"5121"
"CS";"CZ-NACE_KL";80004;4;"5122";"Kosmická doprava";"Kosmická doprava";"01.01.2008";"09.09.9999";"512"
"CS";"CZ-NACE_KL";80004;5;"51220";"Kosmická doprava";"Kosmická doprava";"01.01.2008";"09.09.9999";"5122"
"CS";"CZ-NACE_KL";80004;2;"52";"Skladování a vedlejší èinnosti v dopravì";"Skladování a vedlejší èinnosti v dopravì";"01.01.2008";"09.09.9999";"H"
"CS";"CZ-NACE_KL";80004;3;"521";"Skladování";"Skladování";"01.01.2008";"09.09.9999";"52"
"CS";"CZ-NACE_KL";80004;4;"5210";"Skladování";"Skladování";"01.01.2008";"09.09.9999";"521"
"CS";"CZ-NACE_KL";80004;5;"52100";"Skladování";"Skladování";"01.01.2008";"09.09.9999";"5210"
"CS";"CZ-NACE_KL";80004;3;"522";"Vedlejší èinnosti v dopravì";"Vedlejší èinnosti v dopravì";"01.01.2008";"09.09.9999";"52"
"CS";"CZ-NACE_KL";80004;4;"5221";"Èinnosti související s pozemní dopravou";"Èinnosti související s pozemní dopravou";"01.01.2008";"09.09.9999";"522"
"CS";"CZ-NACE_KL";80004;5;"52210";"Èinnosti související s pozemní dopravou";"Èinnosti související s pozemní dopravou";"01.01.2008";"09.09.9999";"5221"
"CS";"CZ-NACE_KL";80004;4;"5222";"Èinnosti související s vodní dopravou";"Èinnosti související s vodní dopravou";"01.01.2008";"09.09.9999";"522"
"CS";"CZ-NACE_KL";80004;5;"52220";"Èinnosti související s vodní dopravou";"Èinnosti související s vodní dopravou";"01.01.2008";"09.09.9999";"5222"
"CS";"CZ-NACE_KL";80004;4;"5223";"Èinnosti související s leteckou dopravou";"Èinnosti související s leteckou dopravou";"01.01.2008";"09.09.9999";"522"
"CS";"CZ-NACE_KL";80004;5;"52230";"Èinnosti související s leteckou dopravou";"Èinnosti související s leteckou dopravou";"01.01.2008";"09.09.9999";"5223"
"CS";"CZ-NACE_KL";80004;4;"5224";"Manipulace s nákladem";"Manipulace s nákladem";"01.01.2008";"09.09.9999";"522"
"CS";"CZ-NACE_KL";80004;5;"52240";"Manipulace s nákladem";"Manipulace s nákladem";"01.01.2008";"09.09.9999";"5224"
"CS";"CZ-NACE_KL";80004;4;"5229";"Ostatní vedlejší èinnosti v dopravì";"Ostatní vedlejší èinnosti v dopravì";"01.01.2008";"09.09.9999";"522"
"CS";"CZ-NACE_KL";80004;5;"52290";"Ostatní vedlejší èinnosti v dopravì";"Ostatní vedlejší èinnosti v dopravì";"01.01.2008";"09.09.9999";"5229"
"CS";"CZ-NACE_KL";80004;2;"53";"Poštovní a kurırní èinnosti";"Poštovní a kurırní èinnosti";"01.01.2008";"09.09.9999";"H"
"CS";"CZ-NACE_KL";80004;3;"531";"Základní poštovní sluby poskyt. na základì poštovní licence";"Základní poštovní sluby poskytované na základì poštovní licence";"01.01.2008";"09.09.9999";"53"
"CS";"CZ-NACE_KL";80004;4;"5310";"Základní poštovní sluby poskyt. na základì poštovní licence";"Základní poštovní sluby poskytované na základì poštovní licence";"01.01.2008";"09.09.9999";"531"
"CS";"CZ-NACE_KL";80004;5;"53100";"Základní poštovní sluby poskyt. na základì poštovní licence";"Základní poštovní sluby poskytované na základì poštovní licence";"01.01.2008";"09.09.9999";"5310"
"CS";"CZ-NACE_KL";80004;3;"532";"Ostatní poštovní a kurırní èinnosti";"Ostatní poštovní a kurırní èinnosti";"01.01.2008";"09.09.9999";"53"
"CS";"CZ-NACE_KL";80004;4;"5320";"Ostatní poštovní a kurırní èinnosti";"Ostatní poštovní a kurırní èinnosti";"01.01.2008";"09.09.9999";"532"
"CS";"CZ-NACE_KL";80004;5;"53200";"Ostatní poštovní a kurırní èinnosti";"Ostatní poštovní a kurırní èinnosti";"01.01.2008";"09.09.9999";"5320"
"CS";"CZ-NACE_KL";80004;1;"I";"Ubytování, stravování a pohostinství";"Ubytování, stravování a pohostinství";"01.01.2008";"09.09.9999";
"CS";"CZ-NACE_KL";80004;2;"55";"Ubytování";"Ubytování";"01.01.2008";"09.09.9999";"I"
"CS";"CZ-NACE_KL";80004;3;"551";"Ubytování v hotelích a podobnıch ubytovacích zaøízeních";"Ubytování v hotelích a podobnıch ubytovacích zaøízeních";"01.01.2008";"09.09.9999";"55"
"CS";"CZ-NACE_KL";80004;4;"5510";"Ubytování v hotelích a podobnıch ubytovacích zaøízeních";"Ubytování v hotelích a podobnıch ubytovacích zaøízeních";"01.01.2008";"09.09.9999";"551"
"CS";"CZ-NACE_KL";80004;5;"55101";"Hotely";"Hotely";"01.01.2008";"09.09.9999";"5510"
"CS";"CZ-NACE_KL";80004;5;"55102";"Motely, botely";"Motely, botely";"01.01.2008";"09.09.9999";"5510"
"CS";"CZ-NACE_KL";80004;5;"55109";"Ostatní podobná ubytovací zaøízení";"Ostatní podobná ubytovací zaøízení";"01.01.2008";"09.09.9999";"5510"
"CS";"CZ-NACE_KL";80004;3;"552";"Rekreaèní a ostatní krátkodobé ubytování";"Rekreaèní a ostatní krátkodobé ubytování";"01.01.2008";"09.09.9999";"55"
"CS";"CZ-NACE_KL";80004;4;"5520";"Rekreaèní a ostatní krátkodobé ubytování";"Rekreaèní a ostatní krátkodobé ubytování";"01.01.2008";"09.09.9999";"552"
"CS";"CZ-NACE_KL";80004;5;"55200";"Rekreaèní a ostatní krátkodobé ubytování";"Rekreaèní a ostatní krátkodobé ubytování";"01.01.2008";"09.09.9999";"5520"
"CS";"CZ-NACE_KL";80004;3;"553";"Kempy a táboøištì";"Kempy a táboøištì";"01.01.2008";"09.09.9999";"55"
"CS";"CZ-NACE_KL";80004;4;"5530";"Kempy a táboøištì";"Kempy a táboøištì";"01.01.2008";"09.09.9999";"553"
"CS";"CZ-NACE_KL";80004;5;"55300";"Kempy a táboøištì";"Kempy a táboøištì";"01.01.2008";"09.09.9999";"5530"
"CS";"CZ-NACE_KL";80004;3;"559";"Ostatní ubytování";"Ostatní ubytování";"01.01.2008";"09.09.9999";"55"
"CS";"CZ-NACE_KL";80004;4;"5590";"Ostatní ubytování";"Ostatní ubytování";"01.01.2008";"09.09.9999";"559"
"CS";"CZ-NACE_KL";80004;5;"55901";"Ubytování v zaøízenıch pronájmech";"Ubytování v zaøízenıch pronájmech";"01.01.2008";"09.09.9999";"5590"
"CS";"CZ-NACE_KL";80004;5;"55902";"Ubytování ve vysokoškolskıch kolejích, domovech mládee";"Ubytování ve vysokoškolskıch kolejích, domovech mládee";"01.01.2008";"09.09.9999";"5590"
"CS";"CZ-NACE_KL";80004;5;"55909";"Ostatní ubytování j. n.";"Ostatní ubytování j. n.";"01.01.2008";"09.09.9999";"5590"
"CS";"CZ-NACE_KL";80004;2;"56";"Stravování a pohostinství";"Stravování a pohostinství";"01.01.2008";"09.09.9999";"I"
"CS";"CZ-NACE_KL";80004;3;"561";"Stravování v restauracích, u stánkù a v mobilních zaøízeních";"Stravování v restauracích, u stánkù a v mobilních zaøízeních";"01.01.2008";"09.09.9999";"56"
"CS";"CZ-NACE_KL";80004;4;"5610";"Stravování v restauracích, u stánkù a v mobilních zaøízeních";"Stravování v restauracích, u stánkù a v mobilních zaøízeních";"01.01.2008";"09.09.9999";"561"
"CS";"CZ-NACE_KL";80004;5;"56100";"Stravování v restauracích, u stánkù a v mobilních zaøízeních";"Stravování v restauracích, u stánkù a v mobilních zaøízeních";"01.01.2008";"09.09.9999";"5610"
"CS";"CZ-NACE_KL";80004;3;"562";"Poskytování cateringovıch a ostatních stravovacích slueb";"Poskytování cateringovıch a ostatních stravovacích slueb";"01.01.2008";"09.09.9999";"56"
"CS";"CZ-NACE_KL";80004;4;"5621";"Poskytování cateringovıch slueb";"Poskytování cateringovıch slueb";"01.01.2008";"09.09.9999";"562"
"CS";"CZ-NACE_KL";80004;5;"56210";"Poskytování cateringovıch slueb";"Poskytování cateringovıch slueb";"01.01.2008";"09.09.9999";"5621"
"CS";"CZ-NACE_KL";80004;4;"5629";"Poskytování ostatních stravovacích slueb";"Poskytování ostatních stravovacích slueb";"01.01.2008";"09.09.9999";"562"
"CS";"CZ-NACE_KL";80004;5;"56291";"Stravování v závodních kuchyních";"Stravování v závodních kuchyních";"01.01.2008";"09.09.9999";"5629"
"CS";"CZ-NACE_KL";80004;5;"56292";"Stravování ve školních zaøízeních, menzách";"Stravování ve školních zaøízeních, menzách";"01.01.2008";"09.09.9999";"5629"
"CS";"CZ-NACE_KL";80004;5;"56299";"Poskytování jinıch stravovacích slueb j. n.";"Poskytování jinıch stravovacích slueb j. n.";"01.01.2008";"09.09.9999";"5629"
"CS";"CZ-NACE_KL";80004;3;"563";"Pohostinství";"Pohostinství";"01.01.2008";"09.09.9999";"56"
"CS";"CZ-NACE_KL";80004;4;"5630";"Pohostinství";"Pohostinství";"01.01.2008";"09.09.9999";"563"
"CS";"CZ-NACE_KL";80004;5;"56300";"Pohostinství";"Pohostinství";"01.01.2008";"09.09.9999";"5630"
"CS";"CZ-NACE_KL";80004;1;"J";"Informaèní a komunikaèní èinnosti";"Informaèní a komunikaèní èinnosti";"01.01.2008";"09.09.9999";
"CS";"CZ-NACE_KL";80004;2;"58";"Vydavatelské èinnosti";"Vydavatelské èinnosti";"01.01.2008";"09.09.9999";"J"
"CS";"CZ-NACE_KL";80004;3;"581";"Vydávání knih, period. publikací, ost. vydavatelské èinnosti";"Vydávání knih, periodickıch publikací a ostatní vydavatelské èinnosti";"01.01.2008";"09.09.9999";"58"
"CS";"CZ-NACE_KL";80004;4;"5811";"Vydávání knih";"Vydávání knih";"01.01.2008";"09.09.9999";"581"
"CS";"CZ-NACE_KL";80004;5;"58110";"Vydávání knih";"Vydávání knih";"01.01.2008";"09.09.9999";"5811"
"CS";"CZ-NACE_KL";80004;4;"5812";"Vydávání adresáøù a jinıch seznamù";"Vydávání adresáøù a jinıch seznamù";"01.01.2008";"09.09.9999";"581"
"CS";"CZ-NACE_KL";80004;5;"58120";"Vydávání adresáøù a jinıch seznamù";"Vydávání adresáøù a jinıch seznamù";"01.01.2008";"09.09.9999";"5812"
"CS";"CZ-NACE_KL";80004;4;"5813";"Vydávání novin";"Vydávání novin";"01.01.2008";"09.09.9999";"581"
"CS";"CZ-NACE_KL";80004;5;"58130";"Vydávání novin";"Vydávání novin";"01.01.2008";"09.09.9999";"5813"
"CS";"CZ-NACE_KL";80004;4;"5814";"Vydávání èasopisù a ostatních periodickıch publikací";"Vydávání èasopisù a ostatních periodickıch publikací";"01.01.2008";"09.09.9999";"581"
"CS";"CZ-NACE_KL";80004;5;"58140";"Vydávání èasopisù a ostatních periodickıch publikací";"Vydávání èasopisù a ostatních periodickıch publikací";"01.01.2008";"09.09.9999";"5814"
"CS";"CZ-NACE_KL";80004;4;"5819";"Ostatní vydavatelské èinnosti";"Ostatní vydavatelské èinnosti";"01.01.2008";"09.09.9999";"581"
"CS";"CZ-NACE_KL";80004;5;"58190";"Ostatní vydavatelské èinnosti";"Ostatní vydavatelské èinnosti";"01.01.2008";"09.09.9999";"5819"
"CS";"CZ-NACE_KL";80004;3;"582";"Vydávání softwaru";"Vydávání softwaru";"01.01.2008";"09.09.9999";"58"
"CS";"CZ-NACE_KL";80004;4;"5821";"Vydávání poèítaèovıch her";"Vydávání poèítaèovıch her";"01.01.2008";"09.09.9999";"582"
"CS";"CZ-NACE_KL";80004;5;"58210";"Vydávání poèítaèovıch her";"Vydávání poèítaèovıch her";"01.01.2008";"09.09.9999";"5821"
"CS";"CZ-NACE_KL";80004;4;"5829";"Ostatní vydávání softwaru";"Ostatní vydávání softwaru";"01.01.2008";"09.09.9999";"582"
"CS";"CZ-NACE_KL";80004;5;"58290";"Ostatní vydávání softwaru";"Ostatní vydávání softwaru";"01.01.2008";"09.09.9999";"5829"
"CS";"CZ-NACE_KL";80004;2;"59";"Èinnosti v oblasti filmù,TV programù,hudeb.vydavat.èinnosti";"Èinnosti v oblasti filmù, videozáznamù a televizních programù, poøizování zvukovıch nahrávek a hudební vydavatelské èinnosti";"01.01.2008";"09.09.9999";"J"
"CS";"CZ-NACE_KL";80004;3;"591";"Èinnosti v oblasti filmù, videozáznamù, televizních programù";"Èinnosti v oblasti filmù, videozáznamù a televizních programù";"01.01.2008";"09.09.9999";"59"
"CS";"CZ-NACE_KL";80004;4;"5911";"Produkce filmù, videozáznamù a televizních programù";"Produkce filmù, videozáznamù a televizních programù";"01.01.2008";"09.09.9999";"591"
"CS";"CZ-NACE_KL";80004;5;"59110";"Produkce filmù, videozáznamù a televizních programù";"Produkce filmù, videozáznamù a televizních programù";"01.01.2008";"09.09.9999";"5911"
"CS";"CZ-NACE_KL";80004;4;"5912";"Postprodukce filmù, videozáznamù a televizních programù";"Postprodukce filmù, videozáznamù a televizních programù";"01.01.2008";"09.09.9999";"591"
"CS";"CZ-NACE_KL";80004;5;"59120";"Postprodukce filmù, videozáznamù a televizních programù";"Postprodukce filmù, videozáznamù a televizních programù";"01.01.2008";"09.09.9999";"5912"
"CS";"CZ-NACE_KL";80004;4;"5913";"Distribuce filmù, videozáznamù a televizních programù";"Distribuce filmù, videozáznamù a televizních programù";"01.01.2008";"09.09.9999";"591"
"CS";"CZ-NACE_KL";80004;5;"59130";"Distribuce filmù, videozáznamù a televizních programù";"Distribuce filmù, videozáznamù a televizních programù";"01.01.2008";"09.09.9999";"5913"
"CS";"CZ-NACE_KL";80004;4;"5914";"Promítání filmù";"Promítání filmù";"01.01.2008";"09.09.9999";"591"
"CS";"CZ-NACE_KL";80004;5;"59140";"Promítání filmù";"Promítání filmù";"01.01.2008";"09.09.9999";"5914"
"CS";"CZ-NACE_KL";80004;3;"592";"Poøizování zvukovıch nahrávek, hudební vydavatelské èinnosti";"Poøizování zvukovıch nahrávek a hudební vydavatelské èinnosti";"01.01.2008";"09.09.9999";"59"
"CS";"CZ-NACE_KL";80004;4;"5920";"Poøizování zvukovıch nahrávek, hudební vydavatelské èinnosti";"Poøizování zvukovıch nahrávek a hudební vydavatelské èinnosti";"01.01.2008";"09.09.9999";"592"
"CS";"CZ-NACE_KL";80004;5;"59200";"Poøizování zvukovıch nahrávek, hudební vydavatelské èinnosti";"Poøizování zvukovıch nahrávek a hudební vydavatelské èinnosti";"01.01.2008";"09.09.9999";"5920"
"CS";"CZ-NACE_KL";80004;2;"60";"Tvorba programù a vysílání";"Tvorba programù a vysílání";"01.01.2008";"09.09.9999";"J"
"CS";"CZ-NACE_KL";80004;3;"601";"Rozhlasové vysílání";"Rozhlasové vysílání";"01.01.2008";"09.09.9999";"60"
"CS";"CZ-NACE_KL";80004;4;"6010";"Rozhlasové vysílání";"Rozhlasové vysílání";"01.01.2008";"09.09.9999";"601"
"CS";"CZ-NACE_KL";80004;5;"60100";"Rozhlasové vysílání";"Rozhlasové vysílání";"01.01.2008";"09.09.9999";"6010"
"CS";"CZ-NACE_KL";80004;3;"602";"Tvorba televizních programù a televizní vysílání";"Tvorba televizních programù a televizní vysílání";"01.01.2008";"09.09.9999";"60"
"CS";"CZ-NACE_KL";80004;4;"6020";"Tvorba televizních programù a televizní vysílání";"Tvorba televizních programù a televizní vysílání";"01.01.2008";"09.09.9999";"602"
"CS";"CZ-NACE_KL";80004;5;"60200";"Tvorba televizních programù a televizní vysílání";"Tvorba televizních programù a televizní vysílání";"01.01.2008";"09.09.9999";"6020"
"CS";"CZ-NACE_KL";80004;2;"61";"Telekomunikaèní èinnosti";"Telekomunikaèní èinnosti";"01.01.2008";"09.09.9999";"J"
